Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Name,Sector,Industry
2022-08-18,110.93000030517578,110.93000030517578,108.79000091552734,109.95999908447266,108.40852355957033,4143600.0,ABT,Abbott,Health Care,Health Care Equipment
2022-08-19,110.4800033569336,110.8000030517578,109.4000015258789,110.05999755859376,108.50711822509766,5092700.0,ABT,Abbott,Health Care,Health Care Equipment
2022-08-22,108.97000122070312,109.30999755859376,106.88999938964844,107.4499969482422,105.9339370727539,3496800.0,ABT,Abbott,Health Care,Health Care Equipment
2022-08-23,106.81999969482422,106.87000274658205,105.5199966430664,106.01000213623048,104.5142593383789,4203000.0,ABT,Abbott,Health Care,Health Care Equipment
2022-08-24,105.9000015258789,106.16999816894533,105.12000274658205,105.44000244140624,103.95230102539062,4278200.0,ABT,Abbott,Health Care,Health Care Equipment
2022-08-25,105.23999786376952,105.95999908447266,104.5500030517578,105.88999938964844,104.39595794677734,5249200.0,ABT,Abbott,Health Care,Health Care Equipment
2022-08-26,105.94000244140624,106.3000030517578,101.62999725341795,101.9000015258789,100.46224975585938,5440700.0,ABT,Abbott,Health Care,Health Care Equipment
2022-08-29,101.5,102.61000061035156,101.20999908447266,101.83999633789062,100.40309143066406,4229900.0,ABT,Abbott,Health Care,Health Care Equipment
2022-08-30,102.43000030517578,102.72000122070312,101.83999633789062,102.1999969482422,100.75801849365234,4629700.0,ABT,Abbott,Health Care,Health Care Equipment
2022-08-31,102.97000122070312,104.0500030517578,102.5999984741211,102.6500015258789,101.20166778564452,7600700.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-01,102.36000061035156,104.9000015258789,102.02999877929688,104.83999633789062,103.36076354980467,4397900.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-02,105.4499969482422,105.6500015258789,101.9800033569336,102.5,101.05377960205078,4103200.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-06,102.5,103.93000030517578,102.23999786376952,102.70999908447266,101.26082611083984,4670400.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-07,102.87999725341795,104.97000122070312,102.73999786376952,104.6999969482422,103.22274780273438,5100800.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-08,103.62999725341795,107.56999969482422,103.58999633789062,106.98999786376952,105.48043060302734,8700700.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-09,107.12999725341795,109.06999969482422,107.02999877929688,108.4800033569336,106.9494171142578,5781200.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-12,108.77999877929688,109.66999816894533,108.51000213623048,109.29000091552734,107.74797821044922,4358100.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-13,107.22000122070312,107.58000183105467,105.58000183105467,105.83999633789062,104.34664916992188,5300800.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-14,105.93000030517578,106.79000091552734,105.01000213623048,105.77999877929688,104.28750610351562,3264200.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-15,106.05999755859376,107.08000183105467,104.86000061035156,105.05999755859376,103.5776596069336,4237000.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-16,104.79000091552734,105.0,103.41000366210938,104.0,102.5326156616211,8898200.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-19,103.25,104.11000061035156,102.25,104.08999633789062,102.62134552001952,3816000.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-20,102.79000091552734,103.02999877929688,101.2300033569336,102.30999755859376,100.86646270751952,4617100.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-21,102.87000274658205,103.91999816894533,100.62000274658205,100.6500015258789,99.2298812866211,4720500.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-22,100.0500030517578,101.83000183105467,99.8499984741211,101.06999969482422,99.64395904541016,5567500.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-23,100.38999938964844,100.88999938964844,98.80999755859376,100.68000030517578,99.25946807861328,6214600.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-26,100.18000030517578,100.6500015258789,99.26000213623048,99.83999633789062,98.43130493164062,6037800.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-27,100.25,100.7300033569336,97.91000366210938,98.33000183105467,96.94261932373048,6377800.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-28,98.06999969482422,99.2699966430664,97.56999969482422,98.72000122070312,97.32711791992188,7206900.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-29,98.8499984741211,99.18000030517578,97.5500030517578,98.29000091552734,96.90318298339844,6698800.0,ABT,Abbott,Health Care,Health Care Equipment
2022-09-30,98.70999908447266,99.5,96.66999816894533,96.76000213623048,95.394775390625,6728400.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-03,97.8000030517578,100.19000244140624,97.4000015258789,99.5199966430664,98.11582946777344,4817600.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-04,100.73999786376952,103.20999908447266,100.54000091552734,103.08000183105467,101.62560272216795,5710800.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-05,102.16999816894533,103.95999908447266,101.91999816894533,103.37999725341795,101.9213638305664,3803400.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-06,102.86000061035156,103.20999908447266,101.87999725341795,102.4499969482422,101.00448608398438,6348100.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-07,102.5,105.08999633789062,101.04000091552734,101.79000091552734,100.35379791259766,8485900.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-10,102.12000274658205,102.31999969482422,100.31999969482422,101.12999725341795,99.70310974121094,4044600.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-11,100.8499984741211,102.75,100.08999633789062,101.75,100.31436920166016,5304800.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-12,101.25,101.91000366210938,100.05999755859376,100.08000183105467,98.66793060302734,4106200.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-13,97.93000030517578,103.08000183105467,97.68000030517578,102.47000122070312,101.50088500976562,6250900.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-14,103.18000030517578,103.91999816894533,100.79000091552734,100.91000366210938,99.95564270019533,6087200.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-17,102.12000274658205,103.9499969482422,101.87000274658205,103.5199966430664,102.54094696044922,7315800.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-18,105.80999755859376,106.66999816894533,104.66000366210938,104.9800033569336,103.98714447021484,8943900.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-19,101.0,101.16999816894533,96.31999969482422,98.11000061035156,97.18212127685548,18525200.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-20,96.5199966430664,97.73999786376952,95.01000213623048,95.20999908447266,94.30953979492188,12651200.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-21,94.3499984741211,95.5199966430664,93.25,95.05999755859376,94.16096496582033,9859000.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-24,96.0500030517578,98.48999786376952,95.9000015258789,98.29000091552734,97.36041259765624,8118000.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-25,98.06999969482422,98.9000015258789,97.66000366210938,97.9499969482422,97.02362823486328,7114400.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-26,98.08999633789062,99.5199966430664,97.87999725341795,98.41999816894533,97.48918151855467,8290100.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-27,98.66999816894533,98.66999816894533,96.7699966430664,96.93000030517578,96.01327514648438,6610000.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-28,97.31999969482422,100.0199966430664,97.1999969482422,99.48999786376952,98.54905700683594,5768100.0,ABT,Abbott,Health Care,Health Care Equipment
2022-10-31,99.12999725341795,99.5,98.1500015258789,98.94000244140624,98.0042724609375,5885600.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-01,99.62000274658205,100.31999969482422,98.63999938964844,99.30999755859376,98.37076568603516,5249400.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-02,98.7300033569336,101.2300033569336,98.0199966430664,98.04000091552734,97.11277770996094,5196700.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-03,96.80999755859376,97.01000213623048,95.3499984741211,96.4499969482422,95.53781127929688,4873400.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-04,97.83000183105467,98.2300033569336,96.1500015258789,98.06999969482422,97.14249420166016,4902800.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-07,98.77999877929688,100.04000091552734,98.12999725341795,99.5,98.55897521972656,4903700.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-08,99.9000015258789,100.26000213623048,98.9499969482422,99.63999938964844,98.69764709472656,5708200.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-09,99.91000366210938,101.2699966430664,99.25,99.45999908447266,98.51934814453124,5339600.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-10,103.02999877929688,104.44000244140624,102.13999938964844,104.2300033569336,103.2442398071289,5907400.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-11,104.63999938964844,105.91000366210938,103.93000030517578,104.08999633789062,103.10555267333984,7106900.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-14,103.66999816894533,104.30999755859376,101.98999786376952,102.01000213623048,101.04523468017578,5661600.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-15,103.4499969482422,104.4800033569336,102.37999725341795,103.13999938964844,102.16454315185548,5262900.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-16,104.23999786376952,105.3000030517578,103.26000213623048,103.61000061035156,102.6301040649414,3292800.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-17,102.66999816894533,103.08999633789062,101.5500030517578,102.55999755859376,101.59002685546876,3332900.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-18,103.5199966430664,104.19000244140624,102.94000244140624,103.87000274658205,102.88764190673828,3931800.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-21,103.7300033569336,104.9000015258789,103.66999816894533,103.87999725341795,102.89754486083984,4148800.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-22,103.9800033569336,105.0,102.87000274658205,104.87000274658205,103.87818908691406,4511700.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-23,104.97000122070312,106.47000122070312,104.4000015258789,106.0199966430664,105.01730346679688,4617500.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-25,106.66999816894533,107.3499984741211,106.51000213623048,106.95999908447266,105.94841003417967,2558100.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-28,106.72000122070312,107.75,105.12999725341795,105.38999938964844,104.3932647705078,4149700.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-29,105.0,105.37999725341795,104.4800033569336,105.0,104.00695037841795,4832300.0,ABT,Abbott,Health Care,Health Care Equipment
2022-11-30,105.12999725341795,107.6999969482422,103.44000244140624,107.58000183105467,106.56255340576172,12737300.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-01,108.23999786376952,108.6500015258789,107.3499984741211,107.93000030517578,106.90924072265624,5076200.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-02,106.75,108.13999938964844,106.1999969482422,108.08999633789062,107.0677261352539,4944100.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-05,106.88999938964844,107.05999755859376,105.05999755859376,105.41000366210938,104.41307830810548,4687100.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-06,104.98999786376952,105.41000366210938,103.12999725341795,103.86000061035156,102.87773895263672,4175700.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-07,104.0199966430664,105.48999786376952,104.0199966430664,104.80999755859376,103.8187484741211,3592400.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-08,104.66000366210938,107.08999633789062,104.2300033569336,106.91999816894533,105.90879821777344,4607700.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-09,106.7300033569336,108.4800033569336,106.4499969482422,107.51000213623048,106.49321746826172,5346400.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-12,107.7300033569336,109.58999633789062,107.7300033569336,109.48999786376952,108.45448303222656,4752500.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-13,112.31999969482422,112.6999969482422,111.05999755859376,111.52999877929688,110.4751968383789,6246000.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-14,111.37000274658205,112.91000366210938,110.52999877929688,111.26000213623048,110.20775604248048,5614900.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-15,109.8499984741211,110.0,108.41000366210938,108.5199966430664,107.49365997314452,4947800.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-16,107.6999969482422,107.8499984741211,105.77999877929688,106.91000366210938,105.89889526367188,7976100.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-19,106.73999786376952,107.18000030517578,105.83000183105467,106.58999633789062,105.58191680908205,4352000.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-20,106.61000061035156,106.98999786376952,105.62000274658205,106.48999786376952,105.4828643798828,3673000.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-21,107.08999633789062,108.38999938964844,107.05999755859376,108.13999938964844,107.11725616455078,3228600.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-22,107.70999908447266,108.16000366210938,106.22000122070312,108.02999877929688,107.00829315185548,3311100.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-23,107.66999816894533,108.4000015258789,107.0999984741211,108.18000030517578,107.15687561035156,2618400.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-27,108.3499984741211,109.0500030517578,107.37999725341795,108.56999969482422,107.5431900024414,2927400.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-28,109.0199966430664,110.0999984741211,107.73999786376952,107.83000183105467,106.81018829345705,3265200.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-29,108.75,110.76000213623048,108.45999908447266,110.30999755859376,109.26673126220705,3047800.0,ABT,Abbott,Health Care,Health Care Equipment
2022-12-30,109.8000030517578,110.12000274658205,108.66000366210938,109.79000091552734,108.75165557861328,3471000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-03,110.51000213623048,111.33000183105467,108.75,109.58000183105467,108.54364013671876,4171900.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-04,111.01000213623048,111.94000244140624,110.3499984741211,111.20999908447266,110.15821838378906,4395500.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-05,111.0999984741211,111.70999908447266,110.36000061035156,110.8000030517578,109.7520980834961,4896900.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-06,112.0,112.73999786376952,110.20999908447266,112.33000183105467,111.26763153076172,3800400.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-09,113.5199966430664,113.66999816894533,112.0199966430664,112.1500015258789,111.0893325805664,7277700.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-10,112.5,114.08000183105467,112.31999969482422,113.8499984741211,112.77325439453124,5591700.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-11,114.87000274658205,115.69000244140624,112.13999938964844,113.1500015258789,112.07987213134766,5350300.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-12,111.98999786376952,112.38999938964844,110.88999938964844,111.36000061035156,110.80624389648438,4697700.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-13,111.2699966430664,113.88999938964844,111.19000244140624,113.51000213623048,112.94554901123048,5348700.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-17,113.5,114.27999877929688,113.05999755859376,113.38999938964844,112.8261489868164,5711000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-18,113.20999908447266,113.58000183105467,111.19000244140624,111.51000213623048,110.95549774169922,4288500.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-19,111.05999755859376,112.31999969482422,110.58999633789062,111.8000030517578,111.24405670166016,6157700.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-20,112.1999969482422,113.04000091552734,111.6500015258789,112.81999969482422,112.25897979736328,5078300.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-23,112.43000030517578,114.6999969482422,112.41999816894533,114.01000213623048,113.44306182861328,6115300.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-24,112.86000061035156,113.66000366210938,112.27999877929688,112.52999877929688,111.97042083740234,4662000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-25,110.0,112.23999786376952,109.58999633789062,111.0,110.44802856445312,6070800.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-26,111.25,111.62000274658205,110.11000061035156,111.06999969482422,110.51768493652344,4159500.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-27,110.6500015258789,111.26000213623048,109.80999755859376,109.9499969482422,109.40325164794922,4860600.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-30,109.80999755859376,110.66999816894533,109.62000274658205,109.80999755859376,109.26394653320312,4434800.0,ABT,Abbott,Health Care,Health Care Equipment
2023-01-31,109.79000091552734,110.66000366210938,108.87000274658205,110.5500030517578,110.00027465820312,5698300.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-01,110.77999877929688,112.08999633789062,109.66999816894533,111.81999969482422,111.26395416259766,4532300.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-02,111.27999877929688,112.37000274658205,110.88999938964844,112.25,111.69181823730467,5051800.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-03,111.80999755859376,112.33000183105467,110.66000366210938,111.79000091552734,111.23410034179688,3754500.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-06,111.56999969482422,111.69000244140624,110.45999908447266,110.75,110.19927215576172,4145600.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-07,110.04000091552734,112.41000366210938,109.87999725341795,111.98999786376952,111.43310546875,3401600.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-08,111.4000015258789,111.87000274658205,109.75,110.1999969482422,109.65200805664062,4222300.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-09,110.69000244140624,111.2699966430664,107.51000213623048,108.06999969482422,107.53260040283205,3912700.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-10,108.26000213623048,108.9000015258789,107.8000030517578,108.16000366210938,107.62215423583984,4186300.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-13,108.31999969482422,109.13999938964844,107.7699966430664,108.5199966430664,107.98036193847656,3711000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-14,108.19000244140624,108.33999633789062,106.36000061035156,107.26000213623048,106.72663116455078,4244000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-15,106.76000213623048,107.30999755859376,106.27999877929688,107.27999877929688,106.74652862548828,4060300.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-16,105.7699966430664,107.38999938964844,105.66999816894533,106.08000183105467,105.55249786376952,3299000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-17,105.54000091552734,106.95999908447266,105.48999786376952,106.73999786376952,106.20921325683594,3564100.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-21,105.8499984741211,106.13999938964844,103.3499984741211,103.6500015258789,103.13458251953124,5204300.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-22,103.23999786376952,103.8499984741211,100.5,102.69000244140624,102.17935943603516,8900900.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-23,103.23999786376952,103.77999877929688,101.66000366210938,102.5500030517578,102.04005432128906,4611100.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-24,101.4499969482422,101.8000030517578,99.88999938964844,100.45999908447266,99.96044158935548,5476800.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-27,101.27999877929688,101.30999755859376,99.66000366210938,99.7699966430664,99.27387237548828,4489800.0,ABT,Abbott,Health Care,Health Care Equipment
2023-02-28,99.83999633789062,102.41999816894533,99.69000244140624,101.72000122070312,101.21417999267578,7877000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-01,100.6999969482422,101.36000061035156,100.38999938964844,100.83000183105467,100.32860565185548,3963500.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-02,100.2699966430664,102.9800033569336,100.2699966430664,102.62999725341795,102.1196517944336,5209900.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-03,102.9000015258789,104.51000213623048,102.76000213623048,104.4499969482422,103.93059539794922,4982400.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-06,104.51000213623048,104.5999984741211,102.62999725341795,102.75,102.23905181884766,5005100.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-07,102.86000061035156,103.0999984741211,99.81999969482422,99.9800033569336,99.48283386230467,6349000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-08,99.91999816894533,100.2699966430664,99.26000213623048,99.4000015258789,98.9057159423828,6252600.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-09,99.88999938964844,99.97000122070312,97.5,97.8499984741211,97.36341857910156,5146000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-10,97.76000213623048,98.4000015258789,96.55999755859376,96.95999908447266,96.47784423828124,7042400.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-13,96.5999984741211,99.1999969482422,96.38999938964844,98.19000244140624,97.70173645019533,6553000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-14,99.27999877929688,99.5,97.33999633789062,98.5500030517578,98.05994415283205,5093900.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-15,97.5,97.94000244140624,96.6999969482422,97.8000030517578,97.3136749267578,5712100.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-16,97.05999755859376,99.27999877929688,97.0,99.02999877929688,98.5375518798828,5289100.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-17,99.01000213623048,99.1999969482422,96.51000213623048,97.01000213623048,96.52760314941406,10848100.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-20,97.26000213623048,98.1999969482422,97.18000030517578,97.87000274658205,97.3833236694336,6075700.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-21,98.16999816894533,98.41000366210938,97.29000091552734,98.33000183105467,97.84103393554688,4475000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-22,98.61000061035156,99.30999755859376,96.83999633789062,96.86000061035156,96.37834167480467,3606700.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-23,96.9000015258789,97.80999755859376,96.44000244140624,97.04000091552734,96.55744934082033,4525000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-24,97.04000091552734,98.08000183105467,96.80999755859376,98.0500030517578,97.56243133544922,5269100.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-27,99.0,99.4800033569336,98.2699966430664,98.45999908447266,97.97039031982422,4627700.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-28,98.0999984741211,98.23999786376952,96.61000061035156,97.11000061035156,96.62710571289062,4815400.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-29,98.01000213623048,98.73999786376952,97.25,98.62000274658205,98.1295928955078,6780200.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-30,99.37999725341795,99.4800033569336,98.51000213623048,99.08000183105467,98.58731079101562,5199300.0,ABT,Abbott,Health Care,Health Care Equipment
2023-03-31,99.91999816894533,101.41000366210938,99.7300033569336,101.26000213623048,100.7564697265625,6442400.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-03,100.8000030517578,101.66000366210938,100.04000091552734,101.58999633789062,101.08482360839844,5432400.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-04,101.9000015258789,103.33999633789062,101.83000183105467,102.8000030517578,102.28881072998048,7979000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-05,102.62999725341795,104.29000091552734,102.5,104.20999908447266,103.6917953491211,7298300.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-06,104.48999786376952,105.5500030517578,104.18000030517578,104.93000030517578,104.40821838378906,5065000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-10,104.41999816894533,104.91000366210938,103.05999755859376,103.6999969482422,103.184326171875,4900200.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-11,104.1999969482422,104.6999969482422,103.0999984741211,103.29000091552734,102.77637481689452,4658000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-12,103.38999938964844,103.83999633789062,102.30999755859376,102.55999755859376,102.04999542236328,4560700.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-13,102.75,103.70999908447266,101.8000030517578,103.61000061035156,103.61000061035156,4778700.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-14,103.61000061035156,104.3499984741211,103.45999908447266,103.95999908447266,103.95999908447266,5043700.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-17,104.0,104.8499984741211,104.0,104.5199966430664,104.5199966430664,4806400.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-18,105.44000244140624,105.6999969482422,103.93000030517578,104.1500015258789,104.1500015258789,6552100.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-19,108.5,112.6999969482422,108.1500015258789,112.29000091552734,112.29000091552734,12425400.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-20,112.25,112.29000091552734,110.0,110.3499984741211,110.3499984741211,7413200.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-21,110.87999725341795,112.12000274658205,110.87999725341795,111.66000366210938,111.66000366210938,6301100.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-24,111.75,111.75,110.13999938964844,110.4000015258789,110.4000015258789,5341900.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-25,110.38999938964844,110.52999877929688,109.66999816894533,109.97000122070312,109.97000122070312,5636700.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-26,109.31999969482422,109.41999816894533,108.2699966430664,108.75,108.75,4240000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-27,108.70999908447266,109.54000091552734,107.66999816894533,109.5,109.5,4257200.0,ABT,Abbott,Health Care,Health Care Equipment
2023-04-28,109.44000244140624,110.8499984741211,109.37000274658205,110.47000122070312,110.47000122070312,4835900.0,ABT,Abbott,Health Care,Health Care Equipment
2023-05-01,110.45999908447266,111.56999969482422,109.93000030517578,111.11000061035156,111.11000061035156,3722900.0,ABT,Abbott,Health Care,Health Care Equipment
2023-05-02,111.05999755859376,111.94000244140624,110.43000030517578,111.5,111.5,4998000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-05-03,111.80999755859376,112.9499969482422,111.43000030517578,111.76000213623048,111.76000213623048,5602000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-05-04,111.4499969482422,111.48999786376952,110.55999755859376,110.86000061035156,110.86000061035156,4070700.0,ABT,Abbott,Health Care,Health Care Equipment
2023-05-05,111.37000274658205,111.75,111.0500030517578,111.26000213623048,111.26000213623048,4025000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-05-08,110.45999908447266,111.58000183105467,110.29000091552734,110.9000015258789,110.9000015258789,2445500.0,ABT,Abbott,Health Care,Health Care Equipment
2023-05-09,110.12999725341795,111.02999877929688,109.29000091552734,110.25,110.25,3274300.0,ABT,Abbott,Health Care,Health Care Equipment
2023-05-10,110.9000015258789,110.97000122070312,109.62999725341795,110.69000244140624,110.69000244140624,3129100.0,ABT,Abbott,Health Care,Health Care Equipment
2023-05-11,110.05999755859376,110.47000122070312,109.26000213623048,110.0500030517578,110.0500030517578,3879400.0,ABT,Abbott,Health Care,Health Care Equipment
2023-05-12,109.76000213623048,110.5500030517578,109.4800033569336,110.48999786376952,110.48999786376952,3325000.0,ABT,Abbott,Health Care,Health Care Equipment
2023-05-15,110.63999938964844,110.9800033569336,109.54000091552734,109.83999633789062,109.83999633789062,3020000.0,ABT,Abbott,Health Care,Health Care Equipment
