년,월,corp_name,종가,거래량,날짜
2023,2,솔루스첨단소재,44297.5,358143.15,2023-02-01
2023,2,솔루스첨단소재1우,10137.0,90005.1,2023-02-01
2023,2,솔루스첨단소재2우B,12022.5,19729.05,2023-02-01
2023,2,솔루엠,22095.0,186711.6,2023-02-01
2023,2,송원산업,18976.0,137118.8,2023-02-01
2023,2,수산인더스트리,23062.5,61112.5,2023-02-01
2023,2,수산중공업,2971.25,673254.05,2023-02-01
2023,2,스카이라이프,8154.5,60514.65,2023-02-01
2023,2,스틱인베스트먼트,6218.5,168731.7,2023-02-01
2023,2,시디즈,44362.5,18996.05,2023-02-01
2023,2,신대양제지,8546.5,1612.15,2023-02-01
2023,2,신도리코,33485.0,7499.1,2023-02-01
2023,2,신라교역,11137.0,14272.55,2023-02-01
2023,2,신성이엔지,1777.8,903563.7,2023-02-01
2023,2,신성통상,2443.75,298562.8,2023-02-01
2023,2,신세계,215225.0,93081.65,2023-02-01
2023,2,신세계 I&C,15715.0,112472.0,2023-02-01
2023,2,신세계건설,22857.5,153151.7,2023-02-01
2023,2,신세계인터내셔날,24125.0,130032.95,2023-02-01
2023,2,신세계푸드,48877.5,6250.6,2023-02-01
2023,2,신송홀딩스,6760.5,284843.8,2023-02-01
2023,2,신영와코루,11057.0,3464.2,2023-02-01
2023,2,신영증권,59365.0,2404.45,2023-02-01
2023,2,신영증권우,59010.0,446.8,2023-02-01
2023,2,신원,1594.85,883470.2,2023-02-01
2023,2,신일전자,2104.5,523686.95,2023-02-01
2023,2,신풍,1160.45,70804.3,2023-02-01
2023,2,신풍제약,20914.5,211311.55,2023-02-01
2023,2,신풍제약우,39747.5,4575.1,2023-02-01
2023,2,신한서부티엔디리츠,4013.25,39872.7,2023-02-01
2023,2,신한알파리츠,6764.55,70018.05,2023-02-01
2023,2,신한지주,39757.5,1546139.75,2023-02-01
2023,2,신흥,15019.5,9130.35,2023-02-01
2023,2,쌍방울,341.45,3851637.3,2023-02-01
2023,2,쌍용C&E,5827.0,476458.4,2023-02-01
2023,2,써니전자,3135.75,6593185.2,2023-02-01
2023,2,쎌마테라퓨틱스,6410.0,0.0,2023-02-01
2023,2,쏘카,21114.5,154940.65,2023-02-01
2023,2,씨아이테크,1058.15,775616.65,2023-02-01
2023,2,씨에스윈드,67650.0,340789.4,2023-02-01
2023,2,씨티알모빌리티,15943.0,272308.9,2023-02-01
2023,2,아남전자,2236.9,5226543.8,2023-02-01
2023,2,아모레G,42182.5,346238.65,2023-02-01
2023,2,아모레G3우(전환),31797.5,4929.25,2023-02-01
2023,2,아모레G우,15304.0,14641.75,2023-02-01
2023,2,아모레퍼시픽,147555.0,273049.4,2023-02-01
2023,2,아모레퍼시픽우,48810.0,13950.35,2023-02-01
2023,2,아세아,136915.0,2354.7,2023-02-01
2023,2,아세아시멘트,9214.0,91527.55,2023-02-01
2023,2,아세아제지,38012.5,26414.85,2023-02-01
2023,2,아센디오,893.2,850432.75,2023-02-01
2023,2,아시아나IDT,16850.5,105168.75,2023-02-01
2023,2,아시아나항공,14435.0,295995.2,2023-02-01
2023,2,아이마켓코리아,10225.0,36100.35,2023-02-01
2023,2,아이에스동서,39500.0,667125.85,2023-02-01
2023,2,아주스틸,10109.5,48767.75,2023-02-01
2023,2,알루코,2863.25,824848.85,2023-02-01
2023,2,애경산업,18831.0,70765.0,2023-02-01
2023,2,애경케미칼,8660.5,193007.1,2023-02-01
2023,2,에넥스,848.0,153027.3,2023-02-01
2023,2,에스디바이오센서,27507.5,275188.05,2023-02-01
2023,2,에스엘,26702.5,180792.6,2023-02-01
2023,2,에스엠벡셀,2158.75,234062.75,2023-02-01
2023,2,에스원,57235.0,65730.6,2023-02-01
2023,2,에쓰씨엔지니어링,1571.4,263181.9,2023-02-01
2023,2,에어부산,4242.0,1154395.65,2023-02-01
2023,2,에이리츠,3604.75,22405.25,2023-02-01
2023,2,에이블씨엔씨,7224.0,133506.85,2023-02-01
2023,2,에이엔피,1509.85,94182.85,2023-02-01
2023,2,에이프로젠,1859.6,3097817.3,2023-02-01
2023,2,에이프로젠바이오로직스,375.35,4552373.9,2023-02-01
2023,2,에이플러스에셋,4789.75,43408.0,2023-02-01
2023,2,엔씨소프트,441775.0,127510.45,2023-02-01
2023,2,엔에이치스팩19호,9898.5,95702.9,2023-02-01
2023,2,엔케이,935.25,160528.15,2023-02-01
2023,2,엘브이엠씨홀딩스,1884.8,347008.0,2023-02-01
2023,2,엠씨넥스,29572.5,61057.05,2023-02-01
2023,2,영보화학,3716.75,140343.7,2023-02-01
2023,2,영원무역,43890.0,75405.5,2023-02-01
2023,2,영원무역홀딩스,65100.0,13411.5,2023-02-01
2023,2,영진약품,3523.25,551007.7,2023-02-01
2023,2,영풍,632200.0,3461.8,2023-02-01
2023,2,영풍제지,6836.2,214213.9,2023-02-01
2023,2,영화금속,889.95,556851.45,2023-02-01
2023,2,영흥,789.5,146391.45,2023-02-01
2023,2,예스코홀딩스,31192.5,5070.45,2023-02-01
2023,2,오뚜기,461250.0,4161.55,2023-02-01
2023,2,오리엔트바이오,682.6,223861.3,2023-02-01
2023,2,오리온,123590.0,119052.85,2023-02-01
2023,2,오리온홀딩스,15763.0,73487.25,2023-02-01
2023,2,와이투솔루션,656.05,1551041.2,2023-02-01
2023,2,용평리조트,3465.75,40109.05,2023-02-01
2023,2,우리금융지주,12424.5,2617491.35,2023-02-01
2023,2,우리종금,836.25,1302509.45,2023-02-01
2023,2,우성,23665.0,3998.1,2023-02-01
2023,2,우신시스템,3688.25,89593.85,2023-02-01
2023,2,우진,8600.5,289684.95,2023-02-01
2023,2,우진아이엔에스,6864.5,37838.25,2023-02-01
2023,2,우진플라임,3949.5,63878.3,2023-02-01
2023,2,웅진,1638.85,6938443.55,2023-02-01
2023,2,웅진씽크빅,2844.5,2398475.55,2023-02-01
2023,2,원림,22752.5,16000.85,2023-02-01
2023,2,웰바이오텍,1128.3,314689.5,2023-02-01
2023,2,윌비스,709.6,116007.05,2023-02-01
2023,2,유나이티드제약,23127.5,48367.7,2023-02-01
2023,2,유니드,81460.0,30706.15,2023-02-01
2023,2,유니드비티플러스,8114.0,1199039.55,2023-02-01
2023,2,유니온,5362.0,1414921.55,2023-02-01
2023,2,유니온머티리얼,2828.25,5473260.55,2023-02-01
2023,2,유니켐,1295.5,606014.15,2023-02-01
2023,2,유니퀘스트,9921.5,161163.9,2023-02-01
2023,2,유성기업,2871.75,24310.2,2023-02-01
2023,2,유수홀딩스,6913.0,31280.3,2023-02-01
2023,2,유안타증권,2966.0,773473.95,2023-02-01
2023,2,유안타증권우,2644.0,29406.05,2023-02-01
2023,2,유엔젤,5919.25,5508474.4,2023-02-01
2023,2,유유제약,6234.5,48220.8,2023-02-01
2023,2,유유제약1우,7518.5,4706.9,2023-02-01
2023,2,유유제약2우B,15834.5,425.4,2023-02-01
2023,2,유진투자증권,2797.75,178650.6,2023-02-01
2023,2,유한양행,52480.0,179757.75,2023-02-01
2023,2,유한양행우,52420.0,515.9,2023-02-01
2023,2,유화증권,2311.5,15950.3,2023-02-01
2023,2,유화증권우,2417.75,668.4,2023-02-01
2023,2,율촌화학,46042.5,147001.95,2023-02-01
2023,2,이건산업,7791.0,39576.2,2023-02-01
2023,2,이구산업,3173.0,404778.45,2023-02-01
2023,2,이노션,44020.0,12176.3,2023-02-01
2023,2,이리츠코크렙,5278.0,121025.9,2023-02-01
2023,2,이마트,110025.0,135342.85,2023-02-01
2023,2,이수페타시스,8153.5,8213846.1,2023-02-01
2023,2,이수화학,10448.0,1201742.35,2023-02-01
2023,2,이스타코,896.25,172810.3,2023-02-01
2023,2,이아이디,886.5,959694.0,2023-02-01
2023,2,이엔플러스,4447.5,2106925.3,2023-02-01
2023,2,이연제약,19515.5,40512.9,2023-02-01
2023,2,이월드,1686.35,159780.6,2023-02-01
2023,2,이지스레지던스리츠,4085.25,14580.3,2023-02-01
2023,2,이지스밸류리츠,4892.15,26766.9,2023-02-01
2023,2,이화산업,16190.0,2598.4,2023-02-01
2023,2,인디에프,1247.3,740947.05,2023-02-01
2023,2,인바이오젠,766.15,1358148.05,2023-02-01
2023,2,인스코비,1496.45,1265363.95,2023-02-01
2023,2,인지컨트롤스,7537.0,116387.1,2023-02-01
2023,2,인천도시가스,27492.5,3218.8,2023-02-01
2023,2,인터지스,2822.5,96262.15,2023-02-01
2023,2,인팩,8233.5,267645.2,2023-02-01
2023,2,일동제약,25102.5,250891.7,2023-02-01
2023,2,일동홀딩스,15124.0,98582.55,2023-02-01
2023,2,일성건설,2637.75,925419.1,2023-02-01
2023,2,일성신약,20590.35,10526.95,2023-02-01
2023,2,일신방직,11652.5,15705.75,2023-02-01
2023,2,일신석재,1278.9,2948267.95,2023-02-01
2023,2,일양약품,19129.5,43437.4,2023-02-01
2023,2,일양약품우,21380.0,423.55,2023-02-01
2023,2,일정실업,14234.0,4336.6,2023-02-01
2023,2,일진다이아,19170.5,31782.05,2023-02-01
2023,2,일진디스플,1222.95,134455.35,2023-02-01
2023,2,일진전기,4979.5,184959.1,2023-02-01
2023,2,일진하이솔루스,32677.5,70465.9,2023-02-01
2023,2,일진홀딩스,4204.5,170725.8,2023-02-01
2023,2,잇츠한불,18543.0,64572.45,2023-02-01
2023,2,자이에스앤디,6476.5,164421.9,2023-02-01
2023,2,자화전자,28695.0,196339.3,2023-02-01
2023,2,전방,45282.5,7155.75,2023-02-01
2023,2,제이알글로벌리츠,4545.75,206182.5,2023-02-01
2023,2,제이에스코퍼레이션,14374.5,43416.75,2023-02-01
2023,2,제이준코스메틱,9137.5,140139.55,2023-02-01
2023,2,제일기획,20451.5,488411.25,2023-02-01
2023,2,제일약품,20292.5,20553.3,2023-02-01
2023,2,제일연마,8714.5,11439.85,2023-02-01
2023,2,제일파마홀딩스,12887.0,23919.7,2023-02-01
2023,2,제주은행,19359.5,4469316.05,2023-02-01
2023,2,제주항공,16536.0,472990.25,2023-02-01
2023,2,조광페인트,7897.0,40346.75,2023-02-01
2023,2,조광피혁,47775.0,350.5,2023-02-01
2023,2,조비,17028.0,16623.25,2023-02-01
2023,2,조선내화,8136.5,1336.2,2023-02-01
2023,2,조선선재,101705.0,4554.55,2023-02-01
2023,2,조일알미늄,2278.0,3652888.65,2023-02-01
2023,2,조흥,216650.0,133.35,2023-02-01
2023,2,종근당,81575.0,19340.05,2023-02-01
2023,2,종근당바이오,25205.0,11085.1,2023-02-01
2023,2,종근당홀딩스,54535.0,1958.75,2023-02-01
2023,2,주연테크,880.2,646526.45,2023-02-01
2023,2,지누스,33865.0,93606.45,2023-02-01
2023,2,지엠비코리아,4959.25,22091.7,2023-02-01
2023,2,지역난방공사,29965.0,2869.45,2023-02-01
2023,2,지투알,6134.0,213784.9,2023-02-01
2023,2,진도,2776.5,31825.45,2023-02-01
2023,2,진양산업,6327.0,36634.3,2023-02-01
2023,2,진양폴리,4551.5,17905.1,2023-02-01
2023,2,진양홀딩스,3199.0,30472.0,2023-02-01
2023,2,진양화학,3407.0,23851.55,2023-02-01
2023,2,진에어,17019.0,219595.05,2023-02-01
2023,2,진원생명과학,7990.5,433973.15,2023-02-01
2023,2,진흥기업,1387.6,589141.4,2023-02-01
2023,2,진흥기업2우B,13705.5,676.45,2023-02-01
2023,2,진흥기업우B,5085.25,1669.05,2023-02-01
2023,2,참엔지니어링,749.05,123900.95,2023-02-01
2023,2,천일고속,59325.0,243.65,2023-02-01
2023,2,청호ICT,2490.0,0.0,2023-02-01
2023,2,체시스,980.35,108989.25,2023-02-01
2023,2,카카오,64660.0,2569594.0,2023-02-01
2023,2,카카오뱅크,26585.0,2025873.75,2023-02-01
2023,2,카카오페이,61555.0,814216.0,2023-02-01
2023,2,카프로,2077.1,221802.1,2023-02-01
2023,2,컨버즈,4100.0,0.0,2023-02-01
2023,2,케이비아이동국실업,609.35,64639.75,2023-02-01
2023,2,케이씨,19933.0,28101.65,2023-02-01
2023,2,케이씨텍,18225.0,26559.8,2023-02-01
2023,2,케이카,12992.5,439649.9,2023-02-01
2023,2,케이탑리츠,889.45,59971.8,2023-02-01
2023,2,코람코더원리츠,4566.25,39587.3,2023-02-01
2023,2,코람코에너지리츠,5205.0,40360.95,2023-02-01
2023,2,코리아써우,7842.5,401074.5,2023-02-01
2023,2,코리아써키트,15598.0,750521.8,2023-02-01
2023,2,코리아써키트2우B,11952.0,245644.65,2023-02-01
2023,2,코리안리,7759.5,348294.7,2023-02-01
2023,2,코스맥스,79485.0,86950.2,2023-02-01
2023,2,코스맥스비티아이,8932.0,9860.2,2023-02-01
2023,2,코스모신소재,69540.0,1013723.05,2023-02-01
2023,2,코스모화학,30380.0,3300598.85,2023-02-01
2023,2,코아스,735.8,110507.6,2023-02-01
2023,2,코오롱,22295.0,25236.05,2023-02-01
2023,2,코오롱글로벌,16925.0,406637.15,2023-02-01
2023,2,코오롱글로벌우,30007.5,126215.35,2023-02-01
2023,2,코오롱모빌리티그룹,6012.5,10457009.7,2023-02-01
2023,2,코오롱모빌리티그룹우,21271.0,1127111.0,2023-02-01
2023,2,코오롱우,17174.5,7358.25,2023-02-01
2023,2,코오롱인더,46035.0,114670.6,2023-02-01
2023,2,코오롱인더우,24245.0,4484.6,2023-02-01
2023,2,코오롱플라스틱,9585.5,158826.7,2023-02-01
2023,2,코웨이,55440.0,246491.15,2023-02-01
2023,2,콘텐트리중앙,26465.0,140143.45,2023-02-01
2023,2,콤텍시스템,828.6,9355959.9,2023-02-01
2023,2,쿠쿠홀딩스,16186.5,11879.75,2023-02-01
2023,2,쿠쿠홈시스,29785.0,21844.8,2023-02-01
2023,2,큐로,369.75,430169.95,2023-02-01
2023,2,크라운제과,8814.0,23811.75,2023-02-01
2023,2,크라운제과우,11847.5,18398.4,2023-02-01
2023,2,크라운해태홀딩스,7274.0,34231.4,2023-02-01
2023,2,크라운해태홀딩스우,11412.5,964.35,2023-02-01
2023,2,크래프톤,177065.0,202183.3,2023-02-01
2023,2,키다리스튜디오,9316.0,187514.4,2023-02-01
2023,2,키움증권,103395.0,84651.15,2023-02-01
2023,2,태경비케이,5384.0,351095.85,2023-02-01
2023,2,태경산업,6526.0,55106.35,2023-02-01
2023,2,태경케미컬,12424.0,58086.45,2023-02-01
2023,2,태광산업,757550.0,931.3,2023-02-01
2023,2,태림포장,3035.5,72278.95,2023-02-01
2023,2,태양금속,1659.3,286435.45,2023-02-01
2023,2,태양금속우,3202.5,110141.95,2023-02-01
2023,2,태영건설,4292.25,409098.85,2023-02-01
2023,2,태영건설우,7244.5,1667.75,2023-02-01
2023,2,태원물산,4866.25,71606.05,2023-02-01
2023,2,태평양물산,1808.6,820210.55,2023-02-01
2023,2,테이팩스,57570.0,34856.15,2023-02-01
2023,2,텔코웨어,9356.0,12918.4,2023-02-01
2023,2,토니모리,4563.75,141033.35,2023-02-01
2023,2,티에이치엔,3863.5,80574.25,2023-02-01
2023,2,티와이홀딩스,12122.0,139682.25,2023-02-01
2023,2,티와이홀딩스우,13423.0,40890.1,2023-02-01
2023,2,티웨이항공,3152.75,1808585.6,2023-02-01
2023,2,티웨이홀딩스,659.5,403912.6,2023-02-01
2023,2,파미셀,10251.0,241025.0,2023-02-01
2023,2,팜스코,4106.25,76299.95,2023-02-01
2023,2,팜젠사이언스,6638.0,112235.1,2023-02-01
2023,2,팬오션,6173.0,3289443.65,2023-02-01
2023,2,퍼스텍,3401.75,1169369.05,2023-02-01
2023,2,퍼시스,30387.5,2430.8,2023-02-01
2023,2,페이퍼코리아,1332.85,164031.4,2023-02-01
2023,2,평화산업,1255.95,138756.35,2023-02-01
2023,2,평화홀딩스,3770.5,55493.2,2023-02-01
2023,2,포스코스틸리온,34730.0,39986.15,2023-02-01
2023,2,포스코인터내셔널,23015.0,674578.25,2023-02-01
2023,2,포스코퓨처엠,225050.0,1111429.6,2023-02-01
2023,2,풀무원,10930.5,101272.75,2023-02-01
2023,2,풍산,35257.5,219085.1,2023-02-01
2023,2,풍산홀딩스,29147.5,14054.55,2023-02-01
2023,2,프레스티지바이오파마,9999.0,656165.05,2023-02-01
2023,2,플레이그램,839.0,456474.95,2023-02-01
2023,2,하나금융지주,46820.0,1336610.45,2023-02-01
2023,2,하나제약,15362.0,27032.0,2023-02-01
2023,2,하나투어,62485.0,111174.05,2023-02-01
2023,2,하이브,189795.0,471681.85,2023-02-01
2023,2,하이스틸,4255.25,1720631.75,2023-02-01
2023,2,하이트론,2470.0,0.0,2023-02-01
2023,2,하이트진로,25315.0,173530.95,2023-02-01
2023,2,하이트진로2우B,16399.0,593.9,2023-02-01
2023,2,하이트진로홀딩스,10101.5,27663.5,2023-02-01
2023,2,하이트진로홀딩스우,13967.5,176.65,2023-02-01
2023,2,한국ANKOR유전,154.3,4030600.25,2023-02-01
2023,2,한국가스공사,31427.5,387338.2,2023-02-01
2023,2,한국공항,43597.5,11184.1,2023-02-01
2023,2,한국금융지주,61615.0,163086.1,2023-02-01
2023,2,한국금융지주우,46902.5,6602.65,2023-02-01
2023,2,한국내화,2977.5,47058.5,2023-02-01
2023,2,한국단자,57175.0,13958.5,2023-02-01
2023,2,한국무브넥스,2831.25,96016.7,2023-02-01
2023,2,한국석유,10839.0,194996.35,2023-02-01
2023,2,한국수출포장,3391.25,23734.7,2023-02-01
2023,2,한국쉘석유,237500.0,852.15,2023-02-01
2023,2,한국앤컴퍼니,13592.5,70853.95,2023-02-01
2023,2,한국자산신탁,3033.0,88056.5,2023-02-01
2023,2,한국전력,18786.0,1495739.25,2023-02-01
2023,2,한국전자홀딩스,1164.1,1934311.2,2023-02-01
2023,2,한국종합기술,6762.5,53459.15,2023-02-01
2023,2,한국주강,3436.75,117523.05,2023-02-01
2023,2,한국주철관,7185.0,29764.85,2023-02-01
2023,2,한국철강,6995.0,202394.05,2023-02-01
2023,2,한국카본,11751.5,364877.5,2023-02-01
2023,2,한국콜마,42885.0,86359.75,2023-02-01
2023,2,한국콜마홀딩스,16516.0,31807.75,2023-02-01
2023,2,한국타이어앤테크놀로지,36917.5,363230.1,2023-02-01
2023,2,한국토지신탁,1342.5,779239.9,2023-02-01
2023,2,한국특강,2194.25,48836.65,2023-02-01
2023,2,한국패러랠,2004.15,48056.3,2023-02-01
2023,2,한국항공우주,47355.0,1116021.65,2023-02-01
2023,2,한국화장품,8409.5,70112.5,2023-02-01
2023,2,한국화장품제조,31682.5,91815.25,2023-02-01
2023,2,한농화성,11083.5,270921.15,2023-02-01
2023,2,한독,16801.5,14275.1,2023-02-01
2023,2,한미글로벌,28870.0,276047.65,2023-02-01
2023,2,한미반도체,15412.0,1031282.9,2023-02-01
2023,2,한미사이언스,31495.0,140207.05,2023-02-01
2023,2,한미약품,267650.0,31763.35,2023-02-01
2023,2,한샘,48255.0,50141.0,2023-02-01
2023,2,한섬,26750.0,57428.05,2023-02-01
2023,2,한성기업,5812.0,40028.15,2023-02-01
2023,2,한세실업,17138.0,241874.85,2023-02-01
2023,2,한세엠케이,2809.75,6565.8,2023-02-01
2023,2,한세예스24홀딩스,5002.5,40734.75,2023-02-01
2023,2,한솔PNS,1645.65,49923.55,2023-02-01
2023,2,한솔로지스틱스,3073.0,135060.75,2023-02-01
2023,2,한솔제지,12732.0,79763.7,2023-02-01
2023,2,한솔케미칼,210335.0,52634.9,2023-02-01
2023,2,한솔테크닉스,6022.0,53686.2,2023-02-01
2023,2,한솔홀딩스,3424.0,82816.3,2023-02-01
2023,2,한솔홈데코,1143.85,366197.7,2023-02-01
2023,2,한신공영,8993.5,46960.2,2023-02-01
2023,2,한신기계,6524.0,340765.0,2023-02-01
2023,2,한양증권,9218.0,25850.9,2023-02-01
2023,2,한양증권우,13492.5,2048.2,2023-02-01
2023,2,한온시스템,9168.5,873662.55,2023-02-01
2023,2,한올바이오파마,16148.0,137546.2,2023-02-01
2023,2,한익스프레스,5358.5,24900.4,2023-02-01
2023,2,한일시멘트,11815.0,83140.2,2023-02-01
2023,2,한일철강,3175.25,81776.35,2023-02-01
2023,2,한일현대시멘트,18132.5,18372.8,2023-02-01
2023,2,한일홀딩스,10956.5,2507.95,2023-02-01
2023,2,한전KPS,33677.5,133373.8,2023-02-01
2023,2,한전기술,63805.0,106525.5,2023-02-01
2023,2,한전산업,8253.5,78202.3,2023-02-01
2023,2,한진,22007.5,36927.7,2023-02-01
2023,2,한진중공업홀딩스,3916.5,23869.5,2023-02-01
2023,2,한진칼,41527.5,105083.75,2023-02-01
2023,2,한진칼우,31527.5,4694.65,2023-02-01
2023,2,한창,860.7,981889.1,2023-02-01
2023,2,한창제지,1444.6,103136.75,2023-02-01
2023,2,한컴라이프케어,6061.0,165870.5,2023-02-01
2023,2,한화,27957.5,134904.45,2023-02-01
2023,2,한화3우B,14392.5,22296.3,2023-02-01
2023,2,한화생명,2612.5,3384976.85,2023-02-01
2023,2,한화손해보험,4332.25,644585.95,2023-02-01
2023,2,한화솔루션,55783.2,1690159.65,2023-02-01
2023,2,한화솔루션우,38979.65,43277.6,2023-02-01
2023,2,한화시스템,13357.0,1045567.05,2023-02-01
2023,2,한화에어로스페이스,86370.0,745760.95,2023-02-01
2023,2,한화오션,25025.0,610070.1,2023-02-01
2023,2,한화우,34902.5,1036.8,2023-02-01
2023,2,한화투자증권,3210.75,3362938.75,2023-02-01
2023,2,한화투자증권우,6501.0,22191.2,2023-02-01
2023,2,해성디에스,40422.5,119389.1,2023-02-01
2023,2,해태제과식품,6862.5,24537.6,2023-02-01
2023,2,핸즈코퍼레이션,3306.75,117997.45,2023-02-01
2023,2,현대건설,37402.5,566482.8,2023-02-01
2023,2,현대건설우,55155.0,3262.4,2023-02-01
2023,2,현대글로비스,162285.0,116258.95,2023-02-01
2023,2,현대로템,26322.5,2006459.5,2023-02-01
2023,2,현대리바트,9082.5,26543.4,2023-02-01
2023,2,현대모비스,211100.0,208868.3,2023-02-01
2023,2,현대미포조선,75295.0,356822.45,2023-02-01
2023,2,현대백화점,58585.0,92400.85,2023-02-01
2023,2,현대비앤지스틸,11435.0,85186.05,2023-02-01
2023,2,현대비앤지스틸우,52220.0,713.7,2023-02-01
2023,2,현대약품,4917.75,665503.35,2023-02-01
2023,2,현대엘리베이,28625.0,67252.35,2023-02-01
2023,2,현대오토에버,117185.0,64272.15,2023-02-01
2023,2,현대위아,54640.0,179769.65,2023-02-01
2023,2,현대제철,34972.5,742904.05,2023-02-01
2023,2,현대지에프홀딩스,4688.05,228932.75,2023-02-01
2023,2,현대차,173960.0,533127.9,2023-02-01
2023,2,현대차2우B,91150.0,87278.45,2023-02-01
2023,2,현대차3우B,87265.0,10110.5,2023-02-01
2023,2,현대차우,90735.0,43488.6,2023-02-01
2023,2,현대차증권,9483.0,35038.85,2023-02-01
2023,2,현대코퍼레이션,16105.0,23552.1,2023-02-01
2023,2,현대코퍼레이션홀딩스,11018.0,13965.95,2023-02-01
2023,2,현대퓨처넷,2945.5,383514.1,2023-02-01
2023,2,현대해상,31800.0,373736.3,2023-02-01
2023,2,현대홈쇼핑,53650.0,12366.05,2023-02-01
2023,2,형지엘리트,1442.5,79646.3,2023-02-01
2023,2,혜인,7244.0,856278.8,2023-02-01
2023,2,호전실업,8262.5,43184.6,2023-02-01
2023,2,호텔신라,80595.0,282591.0,2023-02-01
2023,2,호텔신라우,63060.0,1666.15,2023-02-01
2023,2,화성산업,10621.0,28979.5,2023-02-01
2023,2,화승알앤에이,4009.25,184591.45,2023-02-01
2023,2,화승엔터프라이즈,9923.5,215676.5,2023-02-01
2023,2,화승인더,4057.5,103580.45,2023-02-01
2023,2,화승코퍼레이션,1632.95,121100.55,2023-02-01
2023,2,화신,8803.0,378001.4,2023-02-01
2023,2,화인베스틸,2129.5,64499.45,2023-02-01
2023,2,화천기계,3071.0,283497.75,2023-02-01
2023,2,화천기공,32510.0,4534.25,2023-02-01
2023,2,환인제약,17255.5,16040.4,2023-02-01
2023,2,황금에스티,7499.5,554457.7,2023-02-01
2023,2,효성,69480.0,33303.05,2023-02-01
2023,2,효성ITX,14466.5,14819.75,2023-02-01
2023,2,효성중공업,69220.0,98173.9,2023-02-01
2023,2,효성첨단소재,410575.0,31224.5,2023-02-01
2023,2,효성티앤씨,446375.0,41659.45,2023-02-01
2023,2,효성화학,130315.0,58701.4,2023-02-01
2023,2,후성,12955.0,1641002.15,2023-02-01
2023,2,휠라홀딩스,38725.0,234342.25,2023-02-01
2023,2,휴니드,6378.5,71396.5,2023-02-01
2023,2,휴비스,4943.5,26848.75,2023-02-01
2023,2,휴스틸,6218.0,4547488.1,2023-02-01
2023,2,흥국화재,3579.75,90016.4,2023-02-01
2023,2,흥국화재2우B,19588.5,5290.55,2023-02-01
2023,2,흥국화재우,6686.0,10037.75,2023-02-01
2023,2,흥아해운,1500.6,396370.2,2023-02-01
2023,3,AJ네트웍스,4977.954545454545,246431.77272727274,2023-03-01
2023,3,AK홀딩스,16591.363636363636,21095.68181818182,2023-03-01
2023,3,BGF,4355.681818181818,159485.31818181818,2023-03-01
2023,3,BGF리테일,179577.27272727274,22677.636363636364,2023-03-01
2023,3,BNK금융지주,6387.727272727273,1004882.6363636364,2023-03-01
2023,3,BYC,492977.2727272727,1059.8181818181818,2023-03-01
2023,3,BYC우,160195.45454545456,529.1818181818181,2023-03-01
2023,3,CJ,96100.0,104013.36363636363,2023-03-01
2023,3,CJ CGV,15808.636363636364,128489.95454545454,2023-03-01
2023,3,CJ4우(전환),79018.18181818182,7615.545454545455,2023-03-01
2023,3,CJ대한통운,79463.63636363637,38270.22727272727,2023-03-01
2023,3,CJ씨푸드,3205.4545454545455,111191.04545454546,2023-03-01
2023,3,CJ씨푸드1우,25311.363636363636,246.5,2023-03-01
2023,3,CJ우,51418.181818181816,1974.2272727272727,2023-03-01
2023,3,CJ제일제당,316204.54545454547,46661.0,2023-03-01
2023,3,CJ제일제당 우,153354.54545454544,1926.590909090909,2023-03-01
2023,3,CS홀딩스,60631.818181818184,2345.8636363636365,2023-03-01
2023,3,DB,1433.909090909091,9795122.954545455,2023-03-01
2023,3,DB금융투자,4073.181818181818,125495.72727272728,2023-03-01
2023,3,DB손해보험,74100.0,204264.95454545456,2023-03-01
2023,3,DB하이텍,51354.545454545456,2365099.090909091,2023-03-01
2023,3,DB하이텍1우,97613.63636363637,3516.0,2023-03-01
2023,3,DGB금융지주,7300.0,719050.7727272727,2023-03-01
2023,3,DI동일,24186.363636363636,721401.9090909091,2023-03-01
2023,3,DL,53640.90909090909,60046.454545454544,2023-03-01
2023,3,DL건설,13990.454545454546,13835.5,2023-03-01
2023,3,DL우,30856.81818181818,1543.0454545454545,2023-03-01
2023,3,DL이앤씨,32513.636363636364,202425.68181818182,2023-03-01
2023,3,DL이앤씨2우(전환),22827.272727272728,4547.409090909091,2023-03-01
2023,3,DL이앤씨우,20077.727272727272,5404.090909090909,2023-03-01
2023,3,DN오토모티브,72940.90909090909,43163.86363636364,2023-03-01
2023,3,DRB동일,4459.545454545455,14050.045454545454,2023-03-01
2023,3,DSR,5515.454545454545,30394.454545454544,2023-03-01
2023,3,DSR제강,5545.454545454545,84879.18181818182,2023-03-01
2023,3,E1,47011.36363636364,13051.363636363636,2023-03-01
2023,3,ESR켄달스퀘어리츠,3810.0,201808.9090909091,2023-03-01
2023,3,F&F,137109.0909090909,118934.95454545454,2023-03-01
2023,3,F&F홀딩스,24443.18181818182,63702.72727272727,2023-03-01
2023,3,GKL,19475.0,352736.5909090909,2023-03-01
2023,3,GS,39881.818181818184,148495.63636363635,2023-03-01
2023,3,GS건설,21306.81818181818,645693.3636363636,2023-03-01
2023,3,GS글로벌,2471.818181818182,762583.4545454546,2023-03-01
2023,3,GS리테일,28027.272727272728,224968.45454545456,2023-03-01
2023,3,GS우,34468.181818181816,3067.0454545454545,2023-03-01
